ad_name,campaign_name,cost,purchases,conv_value
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Blue Riviera - Femme Porté - Sans Prix - V1 - H1,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,1.8,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Pasty Dream - Femme Porté - Sans Prix - V1 - H1,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,1.8,,
20/04/26 - Image - Young Dynamic - SPORT - RUNNING - #HORIZON - Multi Variantes - KV SS26 - Portés Mixte - Avec Prix - V1,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,1.79,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Blue Riviera - Femme Porté - Sans Prix - V2 - H1,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,1.79,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Blue Riviera - Femme Porté - Sans Prix - V2 - H1,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,1.79,,
20/04/26 - Image - Young Dynamic - SPORT - RUNNING - #HORIZON - Multi Variantes - KV SS26 - Portés Mixte - Avec Prix - V1,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,1.77,,
21/05/26 - Image - All targets - SUN - ALEGRIA - #LUZ - Pasty Dream - Packshot 3 Angles - Avec Prix - V1,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,1.77,,
18/03/26 - Video Social Friendly - Young Parent - KIDS - BONPOINT - #ROAD - Glossy Havane -  Unboxing - Sans Prix - V1 - H1,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,1.76,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Blue Riviera - Femme Porté - Sans Prix - V3 - H1,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-SUN,1.75,,
10/07/26 - Image - Young Dynamic - SUN - #ROAD - Multi Variantes - Split Screen - 3 Lunettes - Sans prix - V1,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,1.74,,
21/04/26 - Image - All targets - SUN - ESSENTIAL EDITION - #ECHO - Caramel Pearl - Packshot Face USP fléchés - Sans Prix - V1,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,1.74,1,115.74
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Pasty Dream - Femme Porté - Sans Prix - V1 - H1,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,1.73,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Pomodoro - Femme Porté - Sans Prix - V1 - H1,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,1.73,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #BAY - Basil Love - Homme Face Cam Selfie Porté - Sans Prix - V1 - H1,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,1.72,,
21/04/26 - Image - All targets - SUN - ESSENTIAL EDITION - #ECHO - Granit - Porté Femme - Sans Prix - V1,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,1.71,,
21/05/26 - Image - All targets - SUN - ALEGRIA - #LUZ - Pasty Dream - Packshot 3 Angles - Avec Prix - V1,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,1.71,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #BAY - Basil Love - Homme Face Cam Selfie Porté - Sans Prix - V1 - H1,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,1.7,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Blue Riviera - Femme Porté - Sans Prix - V3 - H1,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,1.69,,
11/03/26 - Image - Young Dynamic - SUN - CROSSROADS - Road - Black - Packshot MoMa - Avec Prix - V1,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,1.68,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Blue Riviera - Femme Porté - Sans Prix - V1 - H1,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,1.68,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Blue Riviera - Femme Porté - Sans Prix - V3 - H1,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,1.66,,
21/05/26 - Image - All targets - SUN - ALEGRIA - #LUZ - Blue Riviera - Packshot 3 Angles - Avec Prix - V1,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,1.64,,
11/03/26 - Image - Young Dynamic - SUN - CROSSROADS - Road - Black - Packshot MoMa - Avec Prix - V1,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,1.62,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #BAY - Basil Love - Homme Face Cam Selfie Porté - Sans Prix - V1 - H1,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,1.62,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #BAY - Basil Love - Homme Face Cam Selfie Porté - Sans Prix - V1 - H1,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-RTG,1.61,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #BAY - Basil Love - Homme Face Cam Selfie Porté - Sans Prix - V1 - H1,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,1.6,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - Multi Modèles - Multi Variantes - Mixte Face Cam Selfie Porté - Sans Prix - V1 - H1,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,1.6,,
21/04/26 - Image - All targets - SUN - ESSENTIAL EDITION - #ECHO - Granit - Porté Femme - Sans Prix - V1,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,1.6,,
30/03/26 - Video Social Friendly - Young Dynamic - SUN - PERMANENT - Multi Modèles - Vintage Cream - Unboxing - Sans Prix - V1 - H1,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,1.6,,
10/07/26 - Image - Young Presbyte - READING - PERMANENT - #E - Tortoise - Split Screen - Sans Prix - V1,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,1.58,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Blue Riviera - Femme Porté - Sans Prix - V1 - H1,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,1.58,,
21/04/26 - Image - All targets - SUN - ESSENTIAL EDITION - #ECHO - Granit - Porté Femme - Sans Prix - V1,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,1.57,,
21/05/26 - Image - All targets - SUN - ALEGRIA - #LUZ - Blue Riviera - Packshot 3 Angles - Avec Prix - V1,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,1.57,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - Multi Modèles - Multi Variantes - Mixte Face Cam Selfie Porté - Sans Prix - V1 - H1,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,1.55,,
22/06/26 - Video UGC - Young Dynamic - SUN - PERMANENT - #D - Tortoise - UGC Lison Le Super Cent - Sans Prix - V1 - H1,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,1.54,,
20/05/26 - Image - All Targets - SUN - ALEGRIA - #LUZ - Multi Variantes - Split Screen - 3 Lunettes - Avec prix - V2,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,1.53,,
21/05/26 - Image - All targets - SUN - ALEGRIA - #LUZ - Pasty Dream - Packshot 3 Angles - Avec Prix - V1,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-SUN,1.51,,
30/03/26 - Video Social Friendly - Young Dynamic - SUN - PERMANENT - Multi Modèles - Vintage Cream - Unboxing - Sans Prix - V1 - H1,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,1.51,,
10/07/26 - Image - Young Dynamic - SUN - #ROAD - Multi Variantes - Split Screen - 3 Lunettes - Sans prix - V1,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,1.5,,
21/04/26 - Image - All targets - SUN - ESSENTIAL EDITION - #ECHO - Caramel Pearl - Porté Homme - Sans Prix - V1,ASUC-(HISTO)-UK-(UK)-PERF-RTG,1.49,,
13/03/26 - Image - Young Presbyte - READING - PERMANENT - #Office - Frozen Blue - Packshot MoMa - Avec Prix - V1,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD-RECO,1.49,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #BAY - Basil Love - Homme Face Cam Selfie Porté - Sans Prix - V1 - H1,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,1.48,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Blue Riviera - Femme Porté - Sans Prix - V2 - H1,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,1.47,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Blue Riviera - Femme Porté - Sans Prix - V3 - H1,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,1.46,,
30/03/26 - Video Social Friendly - Young Dynamic - SUN - PERMANENT - Multi Modèles - Vintage Cream - Unboxing - Sans Prix - V2 - H1,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,1.45,1,50.5
11/03/26 - Image - Young Dynamic - SUN - CROSSROADS - Road - Black - Packshot MoMa - Avec Prix - V1,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,1.45,,
20/04/26 - Image - Young Dynamic - SPORT - RUNNING - #HORIZON - Multi Variantes - KV SS26 - Portés Mixte - Avec Prix - V1,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,1.45,,
20/05/26 - Image - All Targets - SUN - ALEGRIA - #LUZ - Pasty Dream - Split Screen - 1 Lunette - Avec prix - V3,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,1.44,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #BAY - Basil Love - Homme Face Cam Selfie Porté - Sans Prix - V1 - H1,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,1.44,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - Multi Modèles - Multi Variantes - Mixte Face Cam Selfie Porté - Sans Prix - V1 - H1,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,1.43,,
21/04/26 - Image - All targets - SUN - ESSENTIAL EDITION - #ECHO - Caramel Pearl - Packshot - Sans Prix - V1,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,1.43,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - Multi Modèles - Multi Variantes - Mixte Face Cam Selfie Porté - Sans Prix - V1 - H1,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,1.43,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Blue Riviera - Femme Porté - Sans Prix - V2 - H1,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,1.42,,
21/04/26 - Image - All targets - SUN - ESSENTIAL EDITION - #ECHO - Caramel Pearl - Porté Homme - Sans Prix - V1,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,1.42,,
21/05/26 - Image - All targets - SUN - ALEGRIA - #LUZ - Blue Riviera - Packshot 3 Angles - Avec Prix - V1,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,1.4,,
22/06/26 - Video UGC - Young Dynamic - SUN - PERMANENT - #D - Tortoise - UGC Lison Le Super Cent - Sans Prix - V1 - H1,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,1.4,,
30/03/26 - Video Social Friendly - Young Dynamic - SUN - PERMANENT - Multi Modèles - Vintage Cream - Unboxing - Sans Prix - V1 - H1,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,1.4,,
30/03/26 - Video Social Friendly - Young Dynamic - SUN - PERMANENT - Multi Modèles - Vintage Cream - Unboxing - Sans Prix - V2 - H1,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,1.4,,
04/06/26 - Image - All targets - SUN - ALEGRIA - #LUZ - Pastry Dream - MoMa - Avec Prix - V1,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,1.39,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Pasty Dream - Femme Porté - Sans Prix - V1 - H1,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,1.38,,
10/07/26 - Image - Young Dynamic - SUN - #D - Sandstorm - Split Screen - Sans prix - V1,ASUC-(HISTO)-UK-(UK)-PERF-RTG,1.38,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Pasty Dream - Femme Porté - Sans Prix - V1 - H1,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,1.37,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Blue Riviera - Femme Porté - Sans Prix - V2 - H1,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,1.35,,
30/06/26 - Motion - Young Presbyte - READING - PERMANENT - Multi Modèles - Multi Variantes - Mosaique Reading - Sans Prix - V1,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD-RECO,1.35,,
20/05/26 - Video Brand - All targets - SUN - ALEGRIA - Multi Modèles - Multi Variantes - Vidéo Campagne - Sans Prix - V1 - H1,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,1.33,,
21/04/26 - Image - All targets - SUN - ESSENTIAL EDITION - #ECHO - Granit - Porté Femme - Sans Prix - V1,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,1.33,,
21/04/26 - Image - All targets - SUN - ESSENTIAL EDITION - #ECHO - Granit - Porté Femme - Sans Prix - V1,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,1.33,,
22/06/26 - Video UGC - Young Dynamic - SUN - PERMANENT - #D - Tortoise - UGC Lison Le Super Cent - Sans Prix - V1 - H1,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,1.33,,
04/06/26 - Image - All targets - SUN - ALEGRIA - #LUZ - Pastry Dream - MoMa - Avec Prix - V1,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,1.32,,
13/03/26 - Image - Young Presbyte - READING - PERMANENT - #Office - Black - Packshot MoMa - Avec Prix - V1,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD-RECO,1.32,,
21/05/26 - Image - All targets - SUN - ALEGRIA - #LUZ - Pomodoro - Packshot 3 Angles - Avec Prix - V1,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,1.32,,
10/07/26 - Image - Young Presbyte - READING - PERMANENT - #E - Tortoise - Split Screen - Sans Prix - V1,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,1.31,,
10/07/26 - Image - Young Dynamic - SUN - #ROAD - Multi Variantes - Split Screen - 3 Lunettes - Sans prix - V1,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD-RECO,1.3,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - Multi Modèles - Multi Variantes - Mixte Face Cam Selfie Porté - Sans Prix - V1 - H1,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,1.3,,
22/06/26 - Video UGC - Young Dynamic - SUN - PERMANENT - #D - Tortoise - UGC Lison Le Super Cent - Sans Prix - V1 - H1,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD-RECO,1.3,,
22/06/26 - Video UGC - Young Dynamic - SUN - PERMANENT - #HORIZON - SAND - UGC Ismaelle Le Super Cent - Sans Prix - V1 - H1,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-SUN,1.3,,
21/04/26 - Image - All targets - SUN - ESSENTIAL EDITION - #ECHO - Caramel Pearl - Porté Homme - Sans Prix - V1,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,1.29,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Pomodoro - Femme Porté - Sans Prix - V1 - H1,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,1.28,,
04/06/26 - Image - All targets - SUN - ALEGRIA - #LUZ - Pomodoro - MoMa - Avec Prix - V1,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-FID,1.27,,
20/04/26 - Image - Young Dynamic - SPORT - RUNNING - #HORIZON - Multi Variantes - KV SS26 - Portés Mixte - Avec Prix - V1,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,1.27,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Blue Riviera - Femme Porté - Sans Prix - V2 - H1,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,1.27,,
22/06/26 - Video UGC - Young Dynamic - SUN - PERMANENT - #D - Tortoise - UGC Lison Le Super Cent - Sans Prix - V1 - H1,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,1.27,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Pomodoro - Femme Porté - Sans Prix - V1 - H1,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-SUN,1.26,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Blue Riviera - Femme Porté - Sans Prix - V3 - H1,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-RTG,1.25,,
22/06/26 - Video UGC - Young Dynamic - SUN - PERMANENT - #D - Tortoise - UGC Lison Le Super Cent - Sans Prix - V1 - H1,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,1.25,,
21/05/26 - Image - All targets - SUN - ALEGRIA - #LUZ - Blue Riviera - Packshot 3 Angles - Avec Prix - V1,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,1.24,,
20/05/26 - Image - All targets - SUN - ALEGRIA - #LUZ - Pasty Dream - Still Life - Avec Prix - V1,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,1.23,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Blue Riviera - Femme Porté - Sans Prix - V3 - H1,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,1.22,,
21/04/26 - Image - All targets - SUN - ESSENTIAL EDITION - #ECHO - Granit - Porté Femme - Sans Prix - V1,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,1.22,,
21/05/26 - Image - All targets - SUN - ALEGRIA - #LUZ - Pasty Dream - Packshot 3 Angles - Avec Prix - V1,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,1.22,,
30/03/26 - Video Social Friendly - Young Dynamic - SUN - PERMANENT - Multi Modèles - Vintage Cream - Unboxing - Sans Prix - V1 - H1,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,1.22,,
20/05/26 - Image - All Targets - SUN - ALEGRIA - #LUZ - Pasty Dream - Split Screen - 1 Lunette - Avec prix - V3,ASUC-(NEW)-PERF-RTG-WARM-ROW,1.21,,
30/03/26 - Video Social Friendly - Young Dynamic - SUN - PERMANENT - Multi Modèles - Vintage Cream - Unboxing - Sans Prix - V2 - H1,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,1.2,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Blue Riviera - Femme Porté - Sans Prix - V3 - H1,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,1.19,,
21/04/26 - Image - All targets - SUN - ESSENTIAL EDITION - #ECHO - Granit - Porté Femme - Sans Prix - V1,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,1.19,,
21/04/26 - Image - All targets - SUN - ESSENTIAL EDITION - #ECHO - Caramel Pearl - Packshot Face USP fléchés - Sans Prix - V1,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,1.18,,
22/06/26 - Video UGC - Young Dynamic - SUN - PERMANENT - #D - Tortoise - UGC Lison Le Super Cent - Sans Prix - V1 - H1,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,1.18,,
20/05/26 - Image - All Targets - SUN - ALEGRIA - #LUZ - Multi Variantes - Split Screen - 3 Lunettes - Avec prix - V2,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,1.17,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Blue Riviera - Femme Porté - Sans Prix - V1 - H1,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,1.17,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Blue Riviera - Femme Porté - Sans Prix - V3 - H1,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,1.15,,
21/04/26 - Image - All targets - SUN - ESSENTIAL EDITION - #ECHO - Granit - Porté Femme - Sans Prix - V1,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,1.15,,
22/06/26 - Video UGC - Young Dynamic - SUN - ESSENTIAL EDITION - #ECHO - Multi Variantes - UGC Camille Le Super Cent - Sans Prix - V1 - H1,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,1.15,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Pomodoro - Femme Porté - Sans Prix - V1 - H1,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,1.13,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Pomodoro - Femme Porté - Sans Prix - V1 - H1,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-FID,1.13,,
20/05/26 - Image - All Targets - SUN - ALEGRIA - #LUZ - Pasty Dream - Split Screen - 1 Lunette - Avec prix - V3,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,1.12,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #BAY - Basil Love - Homme Face Cam Selfie Porté - Sans Prix - V1 - H1,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,1.12,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Blue Riviera - Femme Porté - Sans Prix - V1 - H1,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,1.12,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Pomodoro - Femme Porté - Sans Prix - V1 - H1,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,1.11,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Blue Riviera - Femme Porté - Sans Prix - V3 - H1,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,1.1,,
21/05/26 - Image - All targets - SUN - ALEGRIA - #LUZ - Multi Variantes - Packshot Face - Avec Prix - V1,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,1.1,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #BAY - Basil Love - Homme Face Cam Selfie Porté - Sans Prix - V1 - H1,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,1.1,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Pasty Dream - Femme Porté - Sans Prix - V1 - H1,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,1.09,,
21/04/26 - Image - All targets - SUN - ESSENTIAL EDITION - #ECHO - Caramel Pearl - Packshot Face USP fléchés - Sans Prix - V1,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,1.09,,
20/04/26 - Image - Young Dynamic - SPORT - RUNNING - #HORIZON - Multi Variantes - KV SS26 - Portés Mixte - Avec Prix - V1,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,1.08,,
20/05/26 - Image - All Targets - SUN - ALEGRIA - #LUZ - Multi Variantes - Split Screen - 3 Lunettes - Avec prix - V2,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,1.07,,
20/05/26 - Image - All Targets - SUN - ALEGRIA - #LUZ - Pasty Dream - Split Screen - 1 Lunette - Avec prix - V3,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,1.07,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Blue Riviera - Femme Porté - Sans Prix - V2 - H1,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,1.07,,
04/06/26 - Image - All targets - SUN - ALEGRIA - #LUZ - Pomodoro - MoMa - Avec Prix - V1,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,1.03,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Pomodoro - Femme Porté - Sans Prix - V1 - H1,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,1.02,,
21/05/26 - Image - All targets - SUN - ALEGRIA - #LUZ - Pasty Dream - Packshot 3 Angles - Avec Prix - V1,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,1.02,,
21/05/26 - Image - All targets - SUN - ALEGRIA - #LUZ - Pomodoro - Packshot 3 Angles - Avec Prix - V1,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,1.02,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - Multi Modèles - Multi Variantes - Mixte Face Cam Selfie Porté - Sans Prix - V1 - H1,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,1.01,,
22/06/26 - Video UGC - Young Dynamic - SUN - ALEGRIA - #LUZ - Blue Riviera - UGC Coline Le Super Cent - Sans Prix - V1 - H1,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD-RECO,1.01,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - Multi Modèles - Multi Variantes - Mixte Face Cam Selfie Porté - Sans Prix - V1 - H1,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,1,,
21/04/26 - Image - All targets - SUN - ESSENTIAL EDITION - #ECHO - Caramel Pearl - Porté Homme - Sans Prix - V1,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,1,,
10/07/26 - Image - Young Dynamic - SUN - #ROAD - Multi Variantes - Split Screen - 3 Lunettes - Sans prix - V1,ASUC-(HISTO)-UK-(UK)-PERF-RTG,0.99,,
11/03/26 - Image - Young Dynamic - SUN - CROSSROADS - Road - Black - Packshot MoMa - Avec Prix - V1,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,0.99,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - Multi Modèles - Multi Variantes - Mixte Face Cam Selfie Porté - Sans Prix - V1 - H1,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,0.99,,
11/03/26 - Image - Young Dynamic - SUN - CROSSROADS - Road - Black - Packshot MoMa - Avec Prix - V1,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,0.98,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Blue Riviera - Femme Porté - Sans Prix - V2 - H1,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,0.98,,
11/03/26 - Image - Young Dynamic - SUN - CROSSROADS - Road - Black - Packshot MoMa - Avec Prix - V1,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,0.97,,
20/05/26 - Video Brand - All targets - SUN - ALEGRIA - Multi Modèles - Multi Variantes - Vidéo Campagne - Sans Prix - V1 - H1,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,0.97,,
20/05/26 - Video UGC - All targets - SUN - ALEGRIA - #LUZ - Blue Riviera - Femme Porté - Sans Prix - V1 - H1,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,0.97,,
